rank_iou_0_3,phase,dataset_name,algorithm_name,model_file_name,model_path,patch_set,patch_size,feature_set,threshold_column,threshold_value,stride_divisor,cluster_iou_threshold,weighted_box_size_factor,postprocess_method,status,raw_score_reuse_mode,raw_scoring_total_runtime_seconds,image_count,total_window_count,total_candidate_count,total_final_detection_count,mean_candidates_per_image,mean_final_detections_per_image,total_runtime_seconds,mean_runtime_seconds_per_image,tp_iou_0_1,fp_iou_0_1,fn_iou_0_1,detection_precision_iou_0_1,detection_recall_iou_0_1,detection_f1_iou_0_1,false_positives_per_image_iou_0_1,false_negatives_per_image_iou_0_1,negative_image_count_iou_0_1,negative_total_fp_iou_0_1,negative_fp_per_negative_image_iou_0_1,negative_accuracy_iou_0_1,mean_matched_iou_iou_0_1,tp_iou_0_2,fp_iou_0_2,fn_iou_0_2,detection_precision_iou_0_2,detection_recall_iou_0_2,detection_f1_iou_0_2,false_positives_per_image_iou_0_2,false_negatives_per_image_iou_0_2,negative_image_count_iou_0_2,negative_total_fp_iou_0_2,negative_fp_per_negative_image_iou_0_2,negative_accuracy_iou_0_2,mean_matched_iou_iou_0_2,tp_iou_0_3,fp_iou_0_3,fn_iou_0_3,detection_precision_iou_0_3,detection_recall_iou_0_3,detection_f1_iou_0_3,false_positives_per_image_iou_0_3,false_negatives_per_image_iou_0_3,negative_image_count_iou_0_3,negative_total_fp_iou_0_3,negative_fp_per_negative_image_iou_0_3,negative_accuracy_iou_0_3,mean_matched_iou_iou_0_3,postprocess_total_runtime_seconds,estimated_total_runtime_seconds_with_raw_scoring,combo_wall_runtime_seconds
133,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,score_threshold,0.8,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,35.62634634971619,500,49500,1673,363,3.346,0.726,0.0125541687011718,2.510833740234375e-05,176,187,125,0.4848484848484848,0.584717607973422,0.5301204819277109,0.374,0.25,250,62,0.248,0.836,0.2696591853635268,137,226,164,0.3774104683195592,0.4551495016611295,0.4126506024096386,0.452,0.328,250,62,0.248,0.836,0.3030741179297942,56,307,245,0.1542699724517906,0.1860465116279069,0.1686746987951807,0.614,0.49,250,62,0.248,0.836,0.3861079654672365,0.0125541687011718,35.63890051841736,0.0155520439147949
134,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,score_threshold,0.8,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,35.62634634971619,500,49500,1673,428,3.346,0.856,0.0154235363006591,3.084707260131836e-05,185,243,116,0.4322429906542056,0.6146179401993356,0.5075445816186558,0.486,0.232,250,70,0.28,0.836,0.2661507080760655,142,286,159,0.3317757009345794,0.4717607973421927,0.3895747599451303,0.572,0.318,250,70,0.28,0.836,0.3043694714694019,61,367,240,0.1425233644859813,0.2026578073089701,0.167352537722908,0.734,0.48,250,70,0.28,0.836,0.3842664075741294,0.0154235363006591,35.641769886016846,0.0181095600128173
135,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,score_threshold,0.4,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,35.91278648376465,500,49500,1147,321,2.294,0.642,0.0138812065124511,2.7762413024902344e-05,153,168,148,0.4766355140186916,0.5083056478405316,0.4919614147909967,0.336,0.296,250,48,0.192,0.88,0.2745122846082522,123,198,178,0.3831775700934579,0.4086378737541528,0.3954983922829582,0.396,0.356,250,48,0.192,0.88,0.3061168512328499,52,269,249,0.1619937694704049,0.1727574750830564,0.1672025723472668,0.538,0.498,250,48,0.192,0.88,0.3868404203430775,0.0138812065124511,35.9266676902771,0.0169959068298339
136,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,centered48_balanced,48,hog16_hsv_lbp,score_threshold,0.9,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,34.78743362426758,500,49500,1336,313,2.672,0.626,0.0112662315368652,2.2532463073730468e-05,162,151,139,0.5175718849840255,0.5382059800664452,0.527687296416938,0.302,0.278,250,52,0.208,0.864,0.2688970405171951,126,187,175,0.402555910543131,0.4186046511627907,0.4104234527687296,0.374,0.35,250,52,0.208,0.864,0.3005160238146808,51,262,250,0.1629392971246006,0.1694352159468438,0.1661237785016286,0.524,0.5,250,52,0.208,0.864,0.3829955657394518,0.0112662315368652,34.79869985580444,0.0140407085418701
137,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,score_threshold,0.7,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,47.21135711669922,500,49500,2056,461,4.112,0.922,0.0175347328186035,3.5069465637207034e-05,188,273,113,0.4078091106290672,0.6245847176079734,0.4934383202099737,0.546,0.226,250,90,0.36,0.74,0.2745183973908141,151,310,150,0.3275488069414317,0.5016611295681063,0.3963254593175853,0.62,0.3,250,90,0.36,0.74,0.3076934531366144,63,398,238,0.1366594360086767,0.2093023255813953,0.1653543307086614,0.796,0.476,250,90,0.36,0.74,0.3915722104346055,0.0175347328186035,47.22889184951782,0.0211513042449951
138,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,decision_function_score_threshold,0.9,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,124.80395030975342,500,49500,1526,450,3.052,0.9,0.0108871459960937,2.17742919921875e-05,191,259,110,0.4244444444444444,0.6345514950166113,0.5086551264980027,0.518,0.22,250,59,0.236,0.832,0.2672752403616163,156,294,145,0.3466666666666667,0.5182724252491694,0.4154460719041278,0.588,0.29,250,59,0.236,0.832,0.2984056135811811,62,388,239,0.1377777777777777,0.2059800664451827,0.1651131824234354,0.776,0.478,250,59,0.236,0.832,0.3908887020875479,0.0108871459960937,124.81483745574953,0.0176727771759033
139,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,score_threshold,0.8,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,35.62634634971619,500,49500,1673,452,3.346,0.904,0.014596939086914,2.9193878173828123e-05,187,265,114,0.413716814159292,0.6212624584717608,0.4966799468791501,0.53,0.228,250,72,0.288,0.836,0.2672890583909386,146,306,155,0.3230088495575221,0.4850498338870432,0.3877822045152722,0.612,0.31,250,72,0.288,0.836,0.3035299835874296,62,390,239,0.1371681415929203,0.2059800664451827,0.1646746347941567,0.78,0.478,250,72,0.288,0.836,0.3843465373473578,0.014596939086914,35.6409432888031,0.0199322700500488
140,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,centered48_balanced,48,hog16_hsv_lbp,score_threshold,0.9,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,34.78743362426758,500,49500,1336,359,2.672,0.718,0.0104179382324218,2.083587646484375e-05,170,189,131,0.4735376044568245,0.5647840531561462,0.5151515151515151,0.378,0.262,250,53,0.212,0.864,0.2673331476674518,133,226,168,0.3704735376044568,0.4418604651162791,0.4030303030303029,0.452,0.336,250,53,0.212,0.864,0.3009625620100967,54,305,247,0.1504178272980501,0.1794019933554817,0.1636363636363636,0.61,0.494,250,53,0.212,0.864,0.3853266476432971,0.0104179382324218,34.7978515625,0.0142714977264404
141,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,decision_function_score_threshold,0.9,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,124.80395030975342,500,49500,1526,476,3.052,0.952,0.0146536827087402,2.930736541748047e-05,193,283,108,0.4054621848739496,0.6411960132890365,0.4967824967824967,0.566,0.216,250,59,0.236,0.832,0.2651365279337142,160,316,141,0.3361344537815126,0.53156146179402,0.4118404118404119,0.632,0.282,250,59,0.236,0.832,0.2971179517703247,63,413,238,0.1323529411764706,0.2093023255813953,0.1621621621621621,0.826,0.476,250,59,0.236,0.832,0.3901788319281845,0.0146536827087402,124.81860399246216,0.0180187225341796
142,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,score_threshold,0.7,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,47.21135711669922,500,49500,2056,569,4.112,1.138,0.0115025043487548,2.3005008697509764e-05,199,370,102,0.3497363796133567,0.6611295681063123,0.457471264367816,0.74,0.204,250,104,0.416,0.74,0.2718665452492125,161,408,140,0.2829525483304042,0.5348837209302325,0.3701149425287356,0.816,0.28,250,104,0.416,0.74,0.3070184077108694,69,500,232,0.1212653778558875,0.2292358803986711,0.1586206896551724,1.0,0.464,250,104,0.416,0.74,0.3894687145893775,0.0115025043487548,47.22285962104797,0.0205013751983642
143,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,centered48_balanced,48,hog16_hsv_lbp,score_threshold,0.9,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,34.78743362426758,500,49500,1336,380,2.672,0.76,0.0120532512664794,2.4106502532958984e-05,171,209,130,0.45,0.5681063122923588,0.5022026431718061,0.418,0.26,250,56,0.224,0.864,0.267965675543374,136,244,165,0.3578947368421052,0.4518272425249169,0.3994126284875183,0.488,0.33,250,56,0.224,0.864,0.2994340191531358,54,326,247,0.1421052631578947,0.1794019933554817,0.158590308370044,0.652,0.494,250,56,0.224,0.864,0.3852941138467244,0.0120532512664794,34.79948687553406,0.0120532512664794
144,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,score_threshold,0.7,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,47.21135711669922,500,49500,2056,542,4.112,1.084,0.017512559890747,3.502511978149414e-05,197,345,104,0.3634686346863469,0.654485049833887,0.4673784104389086,0.69,0.208,250,103,0.412,0.74,0.2707017093859962,157,385,144,0.2896678966789668,0.521594684385382,0.372479240806643,0.77,0.288,250,103,0.412,0.74,0.3083499026932743,66,476,235,0.1217712177121771,0.2192691029900332,0.1565836298932384,0.952,0.47,250,103,0.412,0.74,0.3916961301034446,0.017512559890747,47.228869676589966,0.0208878517150878
